338	10	target_10	古代の壺	1
339	10	target_22	モンブラン	1
340	10	target_13	ガウン	1
341	10	target_5	キャンドル	1
342	10	target_9	金のペンダント	1
343	10	target_28	リボン	1
344	10	target_19	ワイングラス	1
345	10	target_14	リモコン	1
346	10	target_26	カフスボタン	1
347	10	target_17	ネクタイピン	1
348	10	target_21	メロン	1
349	10	target_12	ジュエリーケース	1
350	10	target_8	ワインボトル	1
351	10	target_4	トランプ	1
352	10	target_3	バイオリン	1
353	10	target_7	日記	1
354	10	target_18	クッション	1
355	10	target_2	シャンパングラス	1
356	10	target_25	鏡	1
357	10	target_16	ブレスレット	1
358	10	target_20	金のマドラー	1
359	10	target_11	トロフィー	1
360	10	target_23	航空券	1
361	10	target_31	砂時計	1
362	10	target_30	スマートフォン	1
363	10	target_6	灰皿	1
364	10	target_29	バナナ	1
365	10	target_1	パイプ	1
366	10	target_24	イヤリング	1
367	10	target_15	シャンデリア	1
368	10	target_27	パイナップル	1
369	10	layer_18	layer_18	0
370	10	layer_06	layer_06	0
371	10	layer_21	layer_21	0
372	10	layer_13	layer_13	0
373	10	layer_22	layer_22	0
374	10	layer_20	layer_20	0
375	10	layer_17	layer_17	0
376	10	layer_10	layer_10	0
377	10	layer_24	layer_24	0
378	10	layer_16	layer_16	0
379	10	layer_23	layer_23	0
380	10	layer_01	layer_01	0
381	10	layer_14	layer_14	0
382	10	layer_02	layer_02	0
383	10	layer_19	layer_19	0
384	10	layer_07	layer_07	0
385	10	layer_09	layer_09	0
386	10	layer_04	layer_04	0
