1375	24	target_10	キャリーバッグ	1
1376	24	target_22	パンダの乗り物	1
1377	24	target_13	スズメ	1
1378	24	target_5	デジカメ	1
1379	24	target_9	ローラースケート	1
1380	24	target_28	わたあめ	1
1381	24	target_19	コーラ	1
1382	24	target_14	スマートフォン	1
1383	24	target_26	ホットドッグ	1
1384	24	target_17	ハートのふうせん	1
1385	24	target_21	チュロス	1
1386	24	target_12	ベビーカー	1
1387	24	target_8	リュック	1
1388	24	target_4	水筒	1
1389	24	target_3	ラジコン	1
1390	24	target_7	仮面ヤイバーお面	1
1391	24	target_18	ロリポップ	1
1392	24	target_2	マンホール	1
1393	24	target_25	ポスター	1
1394	24	target_16	猫耳	1
1395	24	target_20	ゴンドラ	1
1396	24	target_11	ゴミ箱	1
1397	24	target_23	ビデオカメラ	1
1398	24	target_31	遊園地のチケット	1
1399	24	target_30	日傘	1
1400	24	target_6	缶コーヒー	1
1401	24	target_29	案内看板	1
1402	24	target_1	仮面ヤイバー人形	1
1403	24	target_24	パンフレット	1
1404	24	target_15	リボン	1
1405	24	target_27	ポップコーン	1
1406	24	layer_4	layer_4	0
1407	24	layer_47	layer_47	0
1408	24	obstacle_12	obstacle_12	2
1409	24	obstacle_3	obstacle_3	2
1410	24	obstacle_22	obstacle_22	2
1411	24	layer_33	layer_33	0
1412	24	layer_46	layer_46	0
1413	24	layer_52	layer_52	0
1414	24	obstacle_11	obstacle_11	2
1415	24	layer_31	layer_31	0
1416	24	layer_53	layer_53	0
1417	24	layer_32	layer_32	0
1418	24	layer_49	layer_49	0
1419	24	layer_5	layer_5	0
1420	24	layer_12	layer_12	0
1421	24	layer_30	layer_30	0
1422	24	obstacle_15	obstacle_15	2
1423	24	layer_3	layer_3	0
1424	24	layer_60	layer_60	0
1425	24	layer_36	layer_36	0
1426	24	layer_6	layer_6	0
1427	24	layer_1	layer_1	0
1428	24	layer_29	layer_29	0
1429	24	layer_59	layer_59	0
1430	24	layer_58	layer_58	0
1431	24	layer_57	layer_57	0
1432	24	layer_61	layer_61	0
1433	24	obstacle_19	obstacle_19	2
1434	24	obstacle_13	obstacle_13	2
1435	24	layer_20	layer_20	0
1436	24	layer_35	layer_35	0
