1097	17	target_1	読み途中の本	1
1098	17	target_16	ティーポッド	1
1099	17	target_11	砂時計	1
1100	17	target_17	手紙	1
1101	17	target_19	卓上カレンダー	1
1102	17	target_21	ハンガー	1
1103	17	target_24	古代の壺	1
1104	17	target_26	花瓶	1
1105	17	target_28	辞典	1
1106	17	target_27	大学ノート	1
1107	17	target_25	全書	1
1108	17	target_23	日記	1
1109	17	target_31	クマのぬいぐるみ	1
1110	17	target_3	スマートフォン	1
1111	17	target_29	眼鏡ケース	1
1112	17	target_4	携帯電話	1
1113	17	target_7	しおりを挟んだ本	1
1114	17	target_8	ティーカップ	1
1115	17	target_5	ミントガム	1
1116	17	target_9	ハンカチ	1
1117	17	target_6	キャンディー	1
1118	17	target_14	手帳	1
1119	17	target_13	腕時計	1
1120	17	target_20	鍵	1
1121	17	target_2	鉛筆	1
1122	17	target_15	ボールペン	1
1123	17	target_12	ティッシュ	1
1124	17	target_10	コースター	1
1125	17	target_18	名刺ケース	1
1126	17	target_30	黒ぶち眼鏡	1
1127	17	target_22	万年筆	1
1128	17	layer_07	layer_07	0
1129	17	layer_02	layer_02	0
1130	17	layer_14	layer_14	0
1131	17	layer_19	layer_19	0
1132	17	layer_16	layer_16	0
1133	17	layer_17	layer_17	0
1134	17	layer_18	layer_18	0
1135	17	layer_24	layer_24	0
1136	17	layer_23	layer_23	0
1137	17	layer_22	layer_22	0
1138	17	layer_21	layer_21	0
1139	17	layer_62	layer_62	0
1140	17	layer_37	layer_37	0
1141	17	layer_36	layer_36	0
1142	17	layer_30	layer_30	0
1143	17	layer_28	layer_28	0
1144	17	layer_27	layer_27	0
1145	17	layer_26	layer_26	0
1146	17	layer_25	layer_25	0
1147	17	layer_15	layer_15	0
1148	17	layer_11	layer_11	0
1149	17	layer_12	layer_12	0
1150	17	layer_13	layer_13	0
1151	17	layer_10	layer_10	0
1152	17	layer_09	layer_09	0
1153	17	layer_08	layer_08	0
1154	17	layer_06	layer_06	0
1155	17	layer_05	layer_05	0
1156	17	layer_04	layer_04	0
1157	17	layer_31	layer_31	0
1158	17	layer_32	layer_32	0
1159	17	layer_33	layer_33	0
1160	17	layer_34	layer_34	0
1161	17	layer_44	layer_44	0
1162	17	layer_45	layer_45	0
1163	17	layer_46	layer_46	0
1164	17	layer_47	layer_47	0
1165	17	layer_48	layer_48	0
1166	17	layer_49	layer_49	0
1167	17	layer_50	layer_50	0
1168	17	layer_51	layer_51	0
1169	17	layer_53	layer_53	0
1170	17	layer_54	layer_54	0
1171	17	layer_63	layer_63	0
1172	17	layer_67	layer_67	0
1173	17	layer_66	layer_66	0
1174	17	layer_73	layer_73	0
