783	6	target_1	腕時計	1
784	6	target_10	キーケース	1
785	6	target_14	アフロのかつら	1
786	6	target_11	おもちゃのピストル	1
787	6	target_12	ブレスレット	1
788	6	target_13	バッジ	1
789	6	target_15	クラッカー	1
790	6	target_16	ちょんまげ	1
791	6	target_17	とんがり帽子	1
792	6	target_18	ふうせん	1
793	6	target_19	ＣＤ	1
794	6	target_20	タンバリン	1
795	6	target_21	ロリポップ	1
796	6	target_22	ヤイバーフィギュア	1
797	6	target_23	タンブラー	1
798	6	target_24	トロッピーぬいぐるみ	1
799	6	target_25	マラカス	1
800	6	target_26	ダーツの矢	1
801	6	target_27	スケートボード	1
802	6	target_28	リボン	1
803	6	target_29	野球帽	1
804	6	target_3	目覚まし時計	1
805	6	target_30	ラッパ	1
806	6	target_31	ランタン	1
807	6	target_4	鼻眼鏡	1
808	6	target_5	ハートのペンダント	1
809	6	target_6	豚の貯金箱	1
810	6	target_7	おもちゃのナイフ	1
811	6	target_8	バンダナ	1
812	6	target_9	猫耳	1
813	6	target_2	サングラス	1
814	6	layer_05	layer_05	0
815	6	layer_06	layer_06	0
816	6	layer_07	layer_07	0
817	6	layer_08	layer_08	0
818	6	layer_09	layer_09	0
819	6	layer_10	layer_10	0
820	6	layer_11	layer_11	0
821	6	layer_12	layer_12	0
822	6	layer_13	layer_13	0
823	6	layer_14	layer_14	0
824	6	layer_15	layer_15	0
825	6	layer_16	layer_16	0
826	6	layer_18	layer_18	0
827	6	layer_19	layer_19	0
828	6	layer_21	layer_21	0
829	6	layer_20	layer_20	0
830	6	layer_23	layer_23	0
831	6	layer_24	layer_24	0
832	6	layer_25	layer_25	0
833	6	layer_28	layer_28	0
834	6	layer_29	layer_29	0
835	6	layer_30	layer_30	0
836	6	layer_31	layer_31	0
837	6	layer_34	layer_34	0
838	6	layer_37	layer_37	0
839	6	layer_35	layer_35	0
840	6	layer_32	layer_32	0
841	6	layer_40	layer_40	0
842	6	layer_38	layer_38	0
843	6	layer_46	layer_46	0
844	6	layer_49	layer_49	0
845	6	layer_48	layer_48	0
846	6	layer_50	layer_50	0
847	6	layer_51	layer_51	0
848	6	layer_53	layer_53	0
849	6	layer_55	layer_55	0
850	6	layer_56	layer_56	0
851	6	layer_57	layer_57	0
852	6	layer_58	layer_58	0
853	6	layer_59	layer_59	0
854	6	layer_60	layer_60	0
855	6	layer_27	layer_27	0
856	6	layer_17	layer_17	0
857	6	layer_42	layer_42	0
858	6	layer_33	layer_33	0
