1	1	target_10	実験用ゴーグル	1
2	1	target_22	電動ドリル	1
3	1	target_13	試験管	1
4	1	target_5	白い粉	1
5	1	target_28	ヘルメット	1
6	1	target_19	フラスコ	1
7	1	target_14	薬品カプセル	1
8	1	target_26	軍手	1
9	1	target_17	メスシリンダー	1
10	1	target_21	オイルランプ	1
11	1	target_12	スポイト	1
12	1	target_9	顕微鏡	1
13	1	target_4	ビーカー	1
14	1	target_8	ガスボンベ	1
15	1	target_7	白衣	1
16	1	target_18	シャーレ	1
17	1	target_2	ゴム手袋	1
18	1	target_25	かなづち	1
19	1	target_16	丸椅子	1
20	1	target_20	消火器	1
21	1	target_11	ロボット	1
22	1	target_23	注射器	1
23	1	target_30	リボン	1
24	1	target_31	カッター	1
25	1	target_6	薬のビン	1
26	1	target_3	読み途中の本	1
27	1	target_1	長ぐつ	1
28	1	target_24	のこぎり	1
29	1	target_15	ホース	1
30	1	target_29	ドライバー	1
31	1	layer_4	layer_4	0
32	1	layer_23	layer_23	0
33	1	layer_9	layer_9	0
34	1	layer_13	layer_13	0
35	1	layer_22	layer_22	0
36	1	layer_7	layer_7	0
37	1	layer_27	layer_27	0
38	1	layer_11	layer_11	0
39	1	layer_20	layer_20	0
40	1	layer_12	layer_12	0
41	1	layer_25	layer_25	0
42	1	layer_17	layer_17	0
43	1	layer_26	layer_26	0
44	1	layer_10	layer_10	0
45	1	layer_15	layer_15	0
46	1	layer_24	layer_24	0
47	1	layer_16	layer_16	0
48	1	layer_29	layer_29	0
49	1	layer_14	layer_14	0
50	1	layer_6	layer_6	0
51	1	layer_19	layer_19	0
52	1	layer_28	layer_28	0
53	1	layer_3	layer_3	0
54	1	layer_1	layer_1	0
