1012	22	target_10	古代の壺	1
1013	22	target_22	モンブラン	1
1014	22	target_13	ガウン	1
1015	22	target_5	キャンドル	1
1016	22	target_9	金のペンダント	1
1017	22	target_28	リボン	1
1018	22	target_19	ワイングラス	1
1019	22	target_14	リモコン	1
1020	22	target_26	カフスボタン	1
1021	22	target_17	ネクタイピン	1
1022	22	target_21	メロン	1
1023	22	target_12	ジュエリーケース	1
1024	22	target_8	ワインボトル	1
1025	22	target_4	トランプ	1
1026	22	target_3	バイオリン	1
1027	22	target_7	日記	1
1028	22	target_18	クッション	1
1029	22	target_2	シャンパングラス	1
1030	22	target_25	鏡	1
1031	22	target_16	ブレスレット	1
1032	22	target_20	金のマドラー	1
1033	22	target_11	トロフィー	1
1034	22	target_23	航空券	1
1035	22	target_31	砂時計	1
1036	22	target_30	スマートフォン	1
1037	22	target_6	灰皿	1
1038	22	target_29	バナナ	1
1039	22	target_1	パイプ	1
1040	22	target_24	イヤリング	1
1041	22	target_15	シャンデリア	1
1042	22	target_27	パイナップル	1
1043	22	layer_06	layer_06	0
1044	22	layer_15	layer_15	0
1045	22	layer_03	layer_03	0
1046	22	layer_16	layer_16	0
1047	22	layer_21	layer_21	0
1048	22	layer_14	layer_14	0
1049	22	layer_07	layer_07	0
1050	22	layer_20	layer_20	0
1051	22	layer_24	layer_24	0
1052	22	layer_25	layer_25	0
42	1	layer_17	layer_17	0
43	1	layer_26	layer_26	0
44	1	layer_10	layer_10	0
45	1	layer_15	layer_15	0
46	1	layer_24	layer_24	0
47	1	layer_16	layer_16	0
48	1	layer_29	layer_29	0
49	1	layer_14	layer_14	0
50	1	layer_6	layer_6	0
51	1	layer_19	layer_19	0
52	1	layer_28	layer_28	0
53	1	layer_3	layer_3	0
54	1	layer_1	layer_1	0
