502	14	target_10	辞典	1
503	14	target_22	折り畳み財布	1
504	14	target_13	はしご	1
505	14	target_5	大学ノート	1
506	14	target_9	スクールバッグ	1
507	14	target_28	虫眼鏡	1
508	14	target_19	電子辞書	1
509	14	target_14	単語カード	1
510	14	target_26	クリアファイル	1
511	14	target_17	カチューシャ	1
512	14	target_21	イヤホン	1
513	14	target_12	ホチキス	1
514	14	target_8	デジタル時計	1
515	14	target_4	貸出カード	1
516	14	target_3	ボールペン	1
517	14	target_7	紙コップ	1
518	14	target_18	黒ぶち眼鏡	1
519	14	target_2	ポケットティッシュ	1
520	14	target_25	下敷き	1
521	14	target_16	修正テープ	1
522	14	target_20	生徒手帳	1
523	14	target_11	眼鏡ケース	1
524	14	target_23	ポーチ	1
525	14	target_31	手紙	1
526	14	target_30	カッター	1
527	14	target_6	チョコレート	1
528	14	target_29	砂時計	1
529	14	target_1	しおり	1
530	14	target_24	音楽プレイヤー	1
531	14	target_15	シャープペンの芯	1
532	14	target_27	スマートフォン	1
533	14	layer_18	layer_18	0
534	14	layer_23	layer_23	0
535	14	layer_45	layer_45	0
536	14	layer_58	layer_58	0
537	14	layer_21	layer_21	0
538	14	layer_13	layer_13	0
539	14	layer_22	layer_22	0
540	14	layer_27	layer_27	0
541	14	layer_11	layer_11	0
542	14	layer_20	layer_20	0
543	14	layer_12	layer_12	0
544	14	layer_17	layer_17	0
545	14	layer_26	layer_26	0
546	14	layer_35	layer_35	0
547	14	layer_48	layer_48	0
548	14	layer_57	layer_57	0
549	14	layer_16	layer_16	0
550	14	layer_34	layer_34	0
551	14	layer_43	layer_43	0
552	14	layer_41	layer_41	0
553	14	layer_42	layer_42	0
554	14	layer_4	layer_4	0
555	14	layer_47	layer_47	0
556	14	layer_33	layer_33	0
557	14	layer_46	layer_46	0
558	14	layer_31	layer_31	0
559	14	layer_6	layer_6	0
560	14	layer_9	layer_9	0
561	14	layer_5	layer_5	0
562	14	layer_25	layer_25	0
563	14	layer_30	layer_30	0
564	14	layer_8	layer_8	0
565	14	layer_7	layer_7	0
566	14	layer_49	layer_49	0
567	14	layer_36	layer_36	0
568	14	layer_24	layer_24	0
569	14	layer_1	layer_1	0
570	14	layer_29	layer_29	0
571	14	layer_44	layer_44	0
572	14	layer_14	layer_14	0
573	14	layer_3	layer_3	0
574	14	layer_19	layer_19	0
575	14	layer_28	layer_28	0
576	14	layer_15	layer_15	0
