1504	26	target_10	バンソウコウ	1
1505	26	target_22	イヤホン	1
1506	26	target_13	ソックス	1
1507	26	target_5	テニスボール	1
1508	26	target_9	ユニフォーム	1
1509	26	target_28	フィットネスマット	1
1510	26	target_19	ベルト	1
1511	26	target_14	救急箱	1
1512	26	target_26	ストップウォッチ	1
1513	26	target_17	スポーツバッグ	1
1514	26	target_21	紙コップ	1
1515	26	target_12	タオル	1
1516	26	target_8	スパイクシューズ	1
1517	26	target_4	なわとび	1
1518	26	target_3	バスケットボール	1
1519	26	target_7	タンブラー	1
1520	26	target_18	テーピング	1
1521	26	target_2	スカッシュシューズ	1
1522	26	target_25	サンドバッグ	1
1523	26	target_16	制汗スプレー	1
1524	26	target_20	懐中電灯	1
1525	26	target_11	スポーツドリンク	1
1526	26	target_23	音楽プレイヤー	1
1527	26	target_31	腹筋ローラー	1
1528	26	target_30	握力計	1
1529	26	target_6	水筒	1
1530	26	target_29	ラケット	1
1531	26	target_1	モップ	1
1532	26	target_24	エクササイズボール	1
1533	26	target_15	ミネラルウォーター	1
1534	26	target_27	ドライヤー	1
1535	26	layer_4	layer_4	0
1536	26	layer_18	layer_18	0
1537	26	layer_23	layer_23	0
1538	26	layer_9	layer_9	0
1539	26	layer_21	layer_21	0
1540	26	layer_13	layer_13	0
1541	26	layer_22	layer_22	0
1542	26	layer_7	layer_7	0
1543	26	layer_11	layer_11	0
1544	26	layer_12	layer_12	0
1545	26	layer_25	layer_25	0
1546	26	layer_17	layer_17	0
1547	26	layer_10	layer_10	0
1548	26	layer_2	layer_2	0
1549	26	layer_24	layer_24	0
1550	26	layer_16	layer_16	0
1551	26	layer_8	layer_8	0
1552	26	layer_6	layer_6	0
1553	26	layer_14	layer_14	0
1554	26	layer_5	layer_5	0
1555	26	layer_19	layer_19	0
1556	26	layer_3	layer_3	0
1557	26	layer_1	layer_1	0
1558	26	layer_15	layer_15	0
