210	7	target_10	コロコロクリーナー	1
211	7	target_22	封筒	1
212	7	target_13	ネクタイ	1
213	7	target_5	探偵帽	1
214	7	target_9	灰皿	1
215	7	target_28	カッター	1
216	7	target_19	お酒のビン	1
217	7	target_14	せんべい	1
218	7	target_26	トランシーバー	1
219	7	target_17	電気ポット	1
220	7	target_21	靴べら	1
221	7	target_12	電話	1
222	7	target_8	パソコン	1
223	7	target_4	湯飲み	1
224	7	target_3	バインダー	1
225	7	target_7	カレンダー	1
226	7	target_18	ボールペン	1
227	7	target_2	プリン	1
228	7	target_25	タバコ	1
229	7	target_16	みかん	1
230	7	target_20	掃除機	1
231	7	target_11	デジカメ	1
232	7	target_23	定規	1
233	7	target_31	メモ帳	1
234	7	target_30	手紙	1
235	7	target_6	コーヒーカップ	1
236	7	target_29	観賞植物	1
237	7	target_1	手帳	1
238	7	target_24	紙くず	1
239	7	target_15	アイマスク	1
240	7	target_27	ティーポット	1
241	7	layer_4	layer_4	0
242	7	layer_6	layer_6	0
243	7	layer_18	layer_18	0
244	7	layer_30	layer_30	0
245	7	layer_55	layer_55	0
246	7	layer_1	layer_1	0
247	7	layer_33	layer_33	0
248	7	layer_21	layer_21	0
249	7	layer_13	layer_13	0
250	7	layer_53	layer_53	0
251	7	layer_31	layer_31	0
252	7	layer_27	layer_27	0
253	7	layer_5	layer_5	0
254	7	layer_37	layer_37	0
255	7	layer_17	layer_17	0
256	7	layer_2	layer_2	0
257	7	layer_3	layer_3	0
258	7	layer_36	layer_36	0
259	7	layer_15	layer_15	0
260	7	layer_24	layer_24	0
261	7	layer_16	layer_16	0
262	7	layer_29	layer_29	0
263	7	layer_34	layer_34	0
264	7	layer_56	layer_56	0
265	7	layer_10	layer_10	0
266	7	layer_19	layer_19	0
267	7	layer_28	layer_28	0
268	7	layer_54	layer_54	0
269	7	layer_42	layer_42	0
270	7	layer_35	layer_35	0
271	7	layer_32	layer_32	0
