440	13	target_10	ビーチサンダル	1
441	13	target_22	空きビン	1
442	13	target_13	タイヤ	1
443	13	target_5	ルアー	1
444	13	target_9	ビニール手袋	1
445	13	target_28	カッター	1
446	13	target_19	虫取り網	1
447	13	target_14	亀	1
448	13	target_26	炭	1
449	13	target_17	懐中電灯	1
450	13	target_21	カエル	1
451	13	target_12	麦わら帽子	1
452	13	target_8	折りたたみ椅子	1
453	13	target_4	ロープ	1
454	13	target_3	携帯灰皿	1
455	13	target_7	犬の首輪	1
456	13	target_18	リール	1
457	13	target_2	空き缶	1
458	13	target_25	浮き	1
459	13	target_16	蝶	1
460	13	target_20	釣り竿	1
461	13	target_11	ゴーグル	1
462	13	target_23	フナ	1
463	13	target_31	虫眼鏡	1
464	13	target_30	サイコロ	1
465	13	target_6	オール	1
466	13	target_29	かご	1
467	13	target_1	救助用うきわ	1
468	13	target_24	迷いアザラシ	1
469	13	target_15	クーラーボックス	1
470	13	target_27	ランタン	1
471	13	layer_38	layer_38	0
472	13	layer_05	layer_05	0
473	13	layer_18	layer_18	0
474	13	layer_06	layer_06	0
475	13	layer_37	layer_37	0
476	13	layer_33	layer_33	0
477	13	layer_04	layer_04	0
478	13	layer_13	layer_13	0
479	13	layer_36	layer_36	0
480	13	layer_31	layer_31	0
481	13	layer_27	layer_27	0
482	13	layer_11	layer_11	0
483	13	layer_20	layer_20	0
484	13	layer_12	layer_12	0
485	13	layer_08	layer_08	0
486	13	layer_17	layer_17	0
487	13	layer_26	layer_26	0
488	13	layer_10	layer_10	0
489	13	layer_35	layer_35	0
490	13	layer_15	layer_15	0
491	13	layer_24	layer_24	0
492	13	layer_16	layer_16	0
493	13	layer_32	layer_32	0
494	13	layer_30	layer_30	0
495	13	layer_01	layer_01	0
496	13	layer_14	layer_14	0
497	13	layer_02	layer_02	0
498	13	layer_28	layer_28	0
499	13	layer_07	layer_07	0
500	13	layer_25	layer_25	0
501	13	layer_23	layer_23	0
