1219	19	target_10	フランスパン	1
1220	19	target_22	計量カップ	1
1221	19	target_13	ブランデーグラス	1
1222	19	target_5	アイスピック	1
1223	19	target_9	ピザカッター	1
1224	19	target_28	砂時計	1
1225	19	target_19	銀のマドラー	1
1226	19	target_14	野菜スティック	1
1227	19	target_26	ワインオープナー	1
1228	19	target_17	キュー	1
1229	19	target_21	ピザ	1
1230	19	target_12	インスタントカメラ	1
1231	19	target_8	レコード	1
1232	19	target_4	カクテルグラス	1
1233	19	target_3	おしぼり	1
1234	19	target_7	クリームパイ	1
1235	19	target_18	クラシックカー	1
1236	19	target_2	葉巻	1
1237	19	target_25	ギター	1
1238	19	target_16	シェイカー	1
1239	19	target_20	ウクレレ	1
1240	19	target_11	バラ	1
1241	19	target_23	蝶ネクタイ	1
1242	19	target_31	サイコロ	1
1243	19	target_30	虫眼鏡	1
1244	19	target_6	金の腕時計	1
1245	19	target_29	パイナップル	1
1246	19	target_1	サックス	1
1247	19	target_24	ロングライター	1
1248	19	target_15	ダーツ盤	1
1249	19	target_27	リボン	1
1250	19	layer_05	layer_05	0
1251	19	layer_06	layer_06	0
1252	19	layer_45	layer_45	0
1253	19	layer_33	layer_33	0
1254	19	layer_04	layer_04	0
1255	19	layer_13	layer_13	0
1256	19	layer_31	layer_31	0
1257	19	layer_27	layer_27	0
1258	19	layer_11	layer_11	0
1259	19	layer_23	layer_23	0
1260	19	layer_12	layer_12	0
1261	19	layer_25	layer_25	0
1262	19	layer_17	layer_17	0
1263	19	layer_26	layer_26	0
1264	19	layer_35	layer_35	0
1265	19	layer_41	layer_41	0
1266	19	layer_36	layer_36	0
1267	19	layer_03	layer_03	0
1268	19	layer_40	layer_40	0
1269	19	layer_29	layer_29	0
1270	19	layer_34	layer_34	0
1271	19	layer_01	layer_01	0
1272	19	layer_32	layer_32	0
1273	19	layer_02	layer_02	0
1274	19	layer_30	layer_30	0
1275	19	layer_28	layer_28	0
1276	19	layer_07	layer_07	0
1277	19	layer_42	layer_42	0
